niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
B1,Ärztin,die,kadın doktor,-nen,Nomen,1. Ich muss heute zum Arzt. 2. Wann warst du beim Zahnarzt?,"die Ärztin, -nen",B1.pdf
B1,Asyl,das,"sığınma, iltica",,Nomen,Die Menschen sind auf der Flucht und bitten um Asyl.,das Asyl,B1.pdf
B1,atmen,,nefes almak,"atmet, atmete, hat geatmet",Verb,Er hat eine Erkältung und kann nicht durch die Nase atmen.,"atmen, atmet, atmete, hat geatmet",B1.pdf
B1,Atem,der,"nefes, soluk",,Nomen,Bitte den Atem anhalten.,der Atem,B1.pdf
B1,auch,,"de, da; ayrıca",,Sonstiges,"1. Ich muss leider gehen. – Ich auch. 2. Ich arbeite die ganze Woche und muss auch am Wochenende arbeiten. 3. Wir fahren auf jeden Fall, auch wenn es regnet. 4. Der Zug ist gerade eben abgefahren. Warum kommst du auch so spät!",auch,B1.pdf
B1,auf,,"üstünde, üzerinde",,Sonstiges,"1. Deine Brille liegt auf dem Schreibtisch. 2. Die Kinder spielen unten auf der Straße. 3. Meine Eltern leben auf dem Land. 4. Gestern waren wir auf einer Party. 5. Auf unsere Anzeige in der Abendzeitung hat sich noch niemand gemeldet. 6. Wie heißt das auf Deutsch? 7. Meine Tochter kommt nächstes Jahr aufs Gymnasium. (D) (A, CH: ins) 8. Im Mai war ich auf Urlaub. (A) (D: in)",auf,B1.pdf
B1,Aufenthalt,der,"kalış, ikamet süresi",-e,Nomen,"9. Ich bin schon seit zwei Stunden auf. 10.Komm herein, die Tür ist auf. (D) (A, CH: offen) 1. Der Zug hat in München nur 20 Minuten Aufenthalt. 2. Wir wünschen Ihnen einen angenehmen Aufenthalt.","der Aufenthalt, -e",B1.pdf
B1,auffallen,,"dikkat çekmek, göze çarpmak","fällt auf, fiel auf, ist aufgefallen",Verb,"Mir ist aufgefallen, dass Harriett ganz blass ist.","auffallen, fällt auf, fiel auf, ist aufgefallen",B1.pdf
B1,auffordern,,"çağırmak, talep etmek, davet etmek","fordert auf, forderte auf, hat aufgefordert",Verb,"1. Sie forderte mich auf, meine Meinung zu sagen. 2. Er fordert sie zum Tanz auf.","auffordern, fordert auf, forderte auf, hat aufgefordert",B1.pdf
B1,Aufforderung,die,"çağrı, talep, bildirim",-en,Nomen,"Sie erhalten eine Aufforderung, den Betrag bis Juni zu zahlen.","die Aufforderung, -en",B1.pdf
B1,aufführen,,"sahnelemek, oynamak","führt auf, führte auf, hat aufgeführt",Verb,Die Kinder führen zu Weihnachten ein Theaterstück auf.,"aufführen, führt auf, führte auf, hat aufgeführt",B1.pdf
B1,Aufgabe,die,"görev, ödev",-n,Nomen,1. Hast du deine Hausaufgaben für die Schule schon gemacht? 2. Das ist nicht meine Aufgabe.,"die Aufgabe, -n",B1.pdf
B1,aufgeben,,"vazgeçmek, pes etmek, postaya vermek","gibt auf, gab auf, hat aufgegeben",Verb,1. Ich habe auf der Post ein Paket aufgegeben. 2. Man darf nie aufgeben. Es gibt immer eine Hoffnung.,"aufgeben, gibt auf, gab auf, hat aufgegeben",B1.pdf
B1,aufhalten,,"alıkoymak, oyalamak, tutmak","hält auf, hielt auf, hat aufgehalten",Verb,"1. Wo hält er sich gerade auf? – In München. 2. Darf ich Ihnen die Tür aufhalten? 3. Entschuldigen Sie die Verspätung, ich wurde aufgehalten.","aufhalten, hält auf, hielt auf, hat aufgehalten",B1.pdf
B1,aufheben,,"kaldırmak, saklamak","hebt auf, hob auf, hat aufgehoben",Verb,"1. Lassen Sie die Papiere nur auf dem Boden liegen, ich hebe sie schon auf. 2. Die Quittung müssen Sie gut aufheben.","aufheben, hebt auf, hob auf, hat aufgehoben",B1.pdf
B1,aufhören,,"bitmek, sona ermek","hört auf, hörte auf, hat aufgehört",Verb,1. Es hört nicht auf zu schneien. 2. Wann hört ihr mit der Arbeit auf? 3. Hier hört die Hauptstraße auf.,"aufhören, hört auf, hörte auf, hat aufgehört",B1.pdf
B1,aufladen,,şarj etmek,"lädt auf, lud auf, hat aufgeladen",Verb,Ich muss mein Telefon aufladen. Die Batterie ist leer.,"aufladen, lädt auf, lud auf, hat aufgeladen",B1.pdf
B1,auflösen,,"eritmek, çözmek","löst auf, löste auf, hat aufgelöst",Verb,Die Tablette bitte in Wasser auflösen.,"auflösen, löst auf, löste auf, hat aufgelöst",B1.pdf
B1,aufmerksam,,dikkatli,,Sonstiges,"1. Die Schülerin hörte aufmerksam zu. 2. Ich mache Sie darauf aufmerksam, dass wir in einer halben Stunde schließen.",aufmerksam,B1.pdf
B1,aufnehmen,,"kabul etmek, kaydetmek","nimmt auf, nahm auf, hat aufgenommen",Verb,1. Wir haben Aneta in unseren Verein aufgenommen. 2. Ich habe den Film im Urlaub aufgenommen.,"aufnehmen, nimmt auf, nahm auf, hat aufgenommen",B1.pdf
B1,Aufnahme,die,kayıt,-n,Nomen,Bitte seid leise! – Ich starte die Aufnahme.,"die Aufnahme, -n",B1.pdf
B1,aufpassen,,dikkat etmek,"passt auf, passte auf, hat aufgepasst",Verb,1. Tut mir leid. Da habe ich wohl nicht aufgepasst. 2. Ich muss zu Hause bleiben und auf die Kinder aufpassen.,"aufpassen, passt auf, passte auf, hat aufgepasst",B1.pdf
B1,aufräumen,,"toplamak, düzenlemek","räumt auf, räumte auf, hat aufgeräumt",Verb,Vor meinem Urlaub muss ich unbedingt noch meinen Schreibtisch aufräumen.,"aufräumen, räumt auf, räumte auf, hat aufgeräumt",B1.pdf
B1,aufregen,,"sinirlendirmek, heyecanlandırmak","regt auf, regte auf, hat aufgeregt",Verb,"1. Es regt mich auf, dass ich schon wieder Überstunden machen muss. 2. Ganz ruhig! Bitte regen Sie sich nicht auf. 3. Heute hast du eine Prüfung. Bist du schon aufgeregt? 4. Die Musikgruppe zu erleben war sehr aufregend.","aufregen, regt auf, regte auf, hat aufgeregt",B1.pdf
B1,aufstehen,,"kalkmak, ayağa kalkmak","steht auf, stand auf, ist aufgestanden",Verb,1. Ich stehe jeden Morgen um sechs Uhr auf. 2. Sie brauchen nicht aufzustehen. Sie können sitzen bleiben.,"aufstehen, steht auf, stand auf, ist aufgestanden",B1.pdf
B1,Auftrag,der,"sipariş, görev",¨-e,Nomen,1. Ich komme im Auftrag von Frau Müller und soll Ihnen diesen Brief geben. 2. Im Moment hat die Firma besonders viele Aufträge.,"der Auftrag, ¨-e",B1.pdf
B1,auftreten,,"sahneye çıkmak, ortaya çıkmak","tritt auf, trat auf, ist aufgetreten",Verb,Nächste Woche tritt in der Stadthalle eine berühmte Musikgruppe auf.,"auftreten, tritt auf, trat auf, ist aufgetreten",B1.pdf
B1,Auftritt,der,"sahne çıkışı, performans",-e,Nomen,Nach dem Auftritt feiern die Musiker.,"der Auftritt, -e",B1.pdf
B1,aufwachen,,uyanmak,"wacht auf, wachte auf, ist aufgewacht",Verb,Von dem Lärm bin ich aufgewacht.,"aufwachen, wacht auf, wachte auf, ist aufgewacht",B1.pdf
B1,aufwärts,,yukarı doğru,,Sonstiges,1. Sie müssen gute Schuhe anziehen. Der Weg geht immer aufwärts. 2. In letzter Zeit geht es wieder aufwärts mit der Wirtschaft.,aufwärts,B1.pdf
B1,Aufzug,der,asansör,"¨-e (D, A) → Lift",Nomen,Im Büro ist leider der Aufzug kaputt.,"der Aufzug, ¨-e (D, A) → Lift",B1.pdf
B1,Auge,das,göz,-n,Nomen,Meine beiden Kinder haben blaue Augen.,"das Auge, -n",B1.pdf
B1,Augenblick,der,"an, lahza",-e,Nomen,"1. Ich wollte gerade parken. In dem Augenblick ist ein Wagen aus der Ausfahrt gekommen. 2. Einen Augenblick, bitte! 3. Im Augenblick sind keine Plätze frei.","der Augenblick, -e",B1.pdf
B1,aus,,"-den, -dan; içinden",,Sonstiges,1. Frau Müller geht jeden Morgen um 8 Uhr aus dem Haus. 2. Frau Özgen kommt aus der Türkei. 3. Die Möbel sind noch aus der Zeit um 1900. 4. Ich trage nur Pullover aus reiner Wolle. 5. Wir haben aus Liebe geheiratet. 6. Wann ist der Kurs aus? 7. Ich seh‘ nichts! Das Licht ist aus!,aus,B1.pdf
B1,Ausbildung,die,"meslek eğitimi, staj",-en,Nomen,1. Ich habe meine Ausbildung abgeschlossen. 2. Mit deiner guten Ausbildung findest du sicher eine Arbeit.,"die Ausbildung, -en",B1.pdf
B1,ausgebildet,,"eğitimli, yetişmiş",,Sonstiges,Für diesen Beruf müssen Sie gut ausgebildet sein.,ausgebildet,B1.pdf
B1,ausdrucken,,"yazdırmak, çıktı almak","druckt aus, druckte aus, hat ausgedruckt",Verb,Kann ich das auf deinem Drucker ausdrucken?,"ausdrucken, druckt aus, druckte aus, hat ausgedruckt",B1.pdf
B1,Ausdruck,der,"ifade, deyim, çıktı",¨-e,Nomen,1. Diesen Ausdruck habe ich noch nie gehört.,"der Ausdruck, ¨-e",B1.pdf
B1,Ausdruck,der,"ifade, deyim, çıktı",-e,Nomen,2. Machen Sie doch bitte einen Ausdruck von der E-Mail.,"der Ausdruck, -e",B1.pdf
B1,auseinander,,birbirinden ayrı,,Sonstiges,Wir wohnen nicht weit auseinander.,auseinander,B1.pdf
B1,Ausfahrt,die,"çıkış, araç çıkışı",-en,Nomen,"1. Hier ist eine Ausfahrt, da dürfen Sie nicht parken. 2. Wie weit ist es noch bis zur Ausfahrt Freiburg?","die Ausfahrt, -en",B1.pdf
B1,ausfallen,,"iptal olmak, gerçekleşmemek","fällt aus, fiel aus, ist ausgefallen",Verb,Nächste Woche fällt der Kurs aus.,"ausfallen, fällt aus, fiel aus, ist ausgefallen",B1.pdf
B1,Ausflug,der,gezi,¨-e,Nomen,Am Wochenende machen wir mit Freunden einen Ausflug nach Heidelberg.,"der Ausflug, ¨-e",B1.pdf
B1,ausfüllen,,doldurmak,"füllt aus, füllte aus, hat ausgefüllt",Verb,Füllen Sie bitte dieses Formular aus!,"ausfüllen, füllt aus, füllte aus, hat ausgefüllt",B1.pdf
B1,Ausgabe,die,"gider, harcama, baskı",-n,Nomen,1. Wie hoch sind Ihre Ausgaben in einem Monat? 2. Wo ist die Essensausgabe? 3. In welchem Buch hast du das gelesen? In welcher Ausgabe?,"die Ausgabe, -n",B1.pdf
B1,Ausgang,der,çıkış,¨-e,Nomen,Wo ist der Ausgang bitte?,"der Ausgang, ¨-e",B1.pdf
B1,ausgeben,,harcamak,"gibt aus, gab aus, hat ausgegeben",Verb,Carola gibt viel Geld für ihr Hobby aus.,"ausgeben, gibt aus, gab aus, hat ausgegeben",B1.pdf
B1,ausgehen,,"dışarı çıkmak, sönmek","geht aus, ging aus, ist ausgegangen",Verb,1. Plötzlich ist das Licht ausgegangen. 2. Gehen wir heute Abend aus? 3. Wie ist das Spiel ausgegangen?,"ausgehen, geht aus, ging aus, ist ausgegangen",B1.pdf
B1,ausgezeichnet,,"mükemmel, kusursuz",,Sonstiges,Essen und Unterkunft waren ausgezeichnet.,ausgezeichnet,B1.pdf
B1,Aushilfe,die,"yardımcı eleman, geçici çalışan",-n,Nomen,Wir suchen eine freundliche Aushilfe für unser Geschäft.,"die Aushilfe, -n",B1.pdf
B1,Auskunft,die,"bilgi, danışma",¨-e,Nomen,"1. Ich hätte gern eine Auskunft. 2. Die Firma hat eine neue Nummer. Bitte, rufen Sie die Auskunft an.","die Auskunft, ¨-e",B1.pdf
B1,Ausland,das,yurt dışı,,Nomen,Wir fahren im Urlaub meistens ins Ausland.,das Ausland,B1.pdf
B1,Ausländer,der,yabancı,"die Ausländerin, -nen ausländisch",Nomen,- Viele Ausländer und Ausländerinnen lernen in der Volkshochschule Deutsch. Die ausländischen Studenten müssen zuerst einen Deutschkurs besuchen.,"der Ausländer, die Ausländerin, -nen ausländisch",B1.pdf
B1,ausmachen,,kapatmak,"macht aus, machte aus, hat ausgemacht",Verb,"1. Sie müssen leider warten. – Kein Problem. Das macht mir nichts aus. 2. Machen Sie bitte das Licht aus! 3. Wir hatten doch ausgemacht, dass du die Getränke besorgst. 4. Haben Sie einen Termin ausgemacht?","ausmachen, macht aus, machte aus, hat ausgemacht",B1.pdf
B1,Ausnahme,die,istisna,-n,Nomen,Normalerweise muss ich am Wochenende arbeiten. Aber heute ist eine Ausnahme.,"die Ausnahme, -n",B1.pdf
B1,ausreichen,,"yetmek, yeterli olmak","reicht aus, reichte aus, hat ausgereicht",Verb,1. Das Geld muss bis März ausreichen. 2. Seine Kenntnisse reichen für diese Arbeit aus.,"ausreichen, reicht aus, reichte aus, hat ausgereicht",B1.pdf
B1,ausreichend,,yeterli,,Sonstiges,Das Geld ist für die Reise ausreichend.,ausreichend,B1.pdf
B1,ausrichten,,"iletmek, haber vermek","richtet aus, richtete aus, hat ausgerichtet",Verb,Mein Mann ist nicht da. Soll ich ihm etwas ausrichten?,"ausrichten, richtet aus, richtete aus, hat ausgerichtet",B1.pdf
B1,sich ausruhen,,dinlenmek,"ruht aus, ruhte aus, hat ausgeruht",Verb,1. Sie ruhen sich von der Arbeit aus. 2. Bist du gut ausgeruht?,"(sich) ausruhen, ruht aus, ruhte aus, hat ausgeruht",B1.pdf
B1,ausschließen,,"hariç tutmak, imkânsız kılmak","schließt aus, schloss aus, hat ausgeschlossen",Verb,1. Das kann man nicht ganz ausschließen. 2. So viel kann ich nicht bezahlen. Das ist völlig ausgeschlossen.,"ausschließen, schließt aus, schloss aus, hat ausgeschlossen",B1.pdf
B1,ausschließlich,,"sadece, yalnızca",,Sonstiges,Tut mir leid. Wir haben ausschließlich Nichtraucherzimmer.,ausschließlich,B1.pdf
B1,aussehen,,görünmek,"sieht aus, sah aus, hat ausgesehen",Verb,"1. Sie sehen wieder besser aus. Sind Sie wieder gesund? 2. Er sieht genauso aus wie sein Vater. 3. Es sieht so aus, als ob es bald regnen würde.","aussehen, sieht aus, sah aus, hat ausgesehen",B1.pdf
B1,außen,,"dışarıda, dıştan",,Sonstiges,1. Wir haben das Schloss nur von außen gesehen. 2. Außen ist das Haus nicht sehr schön.,außen,B1.pdf
B1,außerhalb,,dışında,,Sonstiges,Wir wohnen außerhalb von Berlin.,außerhalb,B1.pdf
B1,äußerlich,,"dıştan, harici",,Sonstiges,Das Medikament dürfen Sie nur äußerlich anwenden.,äußerlich,B1.pdf
B1,außer,,"dışında, hariç",,Sonstiges,1. Außer Lisa hat sich niemand um die Stelle beworben. 2. Der Aufzug ist außer Betrieb. 3. Wir haben täglich außer Samstag geöffnet.,außer,B1.pdf
B1,außerdem,,"ayrıca, bunun yanında",,Sonstiges,"1. Möchten Sie außerdem noch etwas? 2. Der Film war langweilig, und außerdem haben die Schauspieler schlecht gespielt.",außerdem,B1.pdf
B1,Aussicht,die,"manzara, gelecek beklentisi",-en,Nomen,1. Von diesem Turm hat man eine tolle Aussicht. 2. Mit mehreren Fremdsprachen hat man gute Aussichten im Beruf.,"die Aussicht, -en",B1.pdf
B1,aussprechen,,telaffuz etmek,"spricht aus, sprach aus, hat ausgesprochen",Verb,Wie spricht man dieses Wort aus?,"aussprechen, spricht aus, sprach aus, hat ausgesprochen",B1.pdf
B1,Aussprache,die,telaffuz,,Nomen,Ali hat eine gute Aussprache.,die Aussprache,B1.pdf
B1,ausstellen,,"sergilemek, düzenlemek","stellt aus, stellte aus, hat ausgestellt",Verb,1. Im Schaufenster sind Winterschuhe ausgestellt. 2. Das Zeugnis wird bis nächste Woche ausgestellt.,"ausstellen, stellt aus, stellte aus, hat ausgestellt",B1.pdf
B1,Ausstellung,die,sergi,-en,Nomen,1. Wir waren mit der Lehrerin in einer Ausstellung. 2. Die Ausstellung eines neuen Passes dauert zwei Wochen.,"die Ausstellung, -en",B1.pdf
B1,sich etwas) aussuchen,,seçmek,"sucht aus, suchte aus, hat ausgesucht",Verb,Such dir etwas Schönes aus! Ich lade dich ein.,"(sich etwas) aussuchen, sucht aus, suchte aus, hat ausgesucht",B1.pdf
B1,auswählen,,seçmek,"wählt aus, wählte aus, hat ausgewählt",Verb,Für die Aufgabe können Sie aus drei Themen auswählen.,"auswählen, wählt aus, wählte aus, hat ausgewählt",B1.pdf
B1,Auswahl,die,"seçim, çeşit",-en,Nomen,1. Wir müssen eine Auswahl aus den Büchern treffen. 2. Das Geschäft hat eine große Auswahl.,"die Auswahl, -en",B1.pdf
B1,Ausweis,der,"kimlik, kimlik kartı",-e,Nomen,Darf ich mal Ihren Ausweis sehen?,"der Ausweis, -e",B1.pdf
B1,ausziehen,,"çıkarmak, taşınmak","zieht aus, zog aus, hat/ist ausgezogen",Verb,1. Willst du den Mantel nicht ausziehen? 2. Müllers sind schon vor vier Wochen ausgezogen.,"ausziehen, zieht aus, zog aus, hat/ist ausgezogen",B1.pdf
B1,Auto,das,araba,-s,Nomen,Mario fährt mit dem Auto zur Arbeit.,"das Auto, -s",B1.pdf
B1,Autobahn,die,otoyol,-en,Nomen,Das Dorf liegt direkt an der Autobahn.,"die Autobahn, -en",B1.pdf
B1,Automat,der,otomat,-en,Nomen,1. Zigaretten bekommst du am Automaten. 2. Der Fahrkartenautomat ist auf dem Bahnsteig.,"der Automat, -en",B1.pdf
B1,automatisch,,otomatik olarak,,Sonstiges,1. Die Tür schließt automatisch. 2. Das Zeugnis bekommen Sie automatisch zugeschickt.,automatisch,B1.pdf
B1,Autor,der,yazar,-en,Nomen,Diese Autorin hat in diesem Jahr schon zwei Bücher geschrieben.,"der Autor, -en",B1.pdf
B1,Autorin,die,yazar,-nen,Nomen,Diese Autorin hat in diesem Jahr schon zwei Bücher geschrieben.,"die Autorin, -nen",B1.pdf
B1,backen,,"pişirmek, fırınlamak","bäckt/backt, backte, hat gebacken",Verb,"Wenn du kommst, backe ich einen Kuchen.","backen, bäckt/backt, backte, hat gebacken",B1.pdf
B1,Bäckerei,die,"fırın, pastane",-en,Nomen,Wir kaufen unser Brot immer in der Bäckerei am Markt.,"die Bäckerei, -en",B1.pdf
B1,baden,,"banyo yapmak, yıkanmak","badet, badete, hat gebadet",Verb,1. Wenn du baden möchtest: Das Badezimmer ist dort hinten links. 2. Hier ist Baden verboten!,"baden, badet, badete, hat gebadet",B1.pdf
B1,Bad,das,banyo,¨-er,Nomen,1. Nach einem warmen Bad fühlt man sich gleich viel besser. 2. Ich möchte ein Zimmer mit Bad.,"das Bad, ¨-er",B1.pdf
B1,Badewanne,die,küvet,-n,Nomen,Nach einem langen Arbeitstag setzte sie sich in die Badewanne.,"die Badewanne, -n",B1.pdf
B1,Bahn,die,"tren, demiryolu",-en,Nomen,Ich komme mit der Bahn.,"die Bahn, -en",B1.pdf
B1,S-Bahn,,banliyö treni,-en,Sonstiges,Die S-Bahn ist schneller als die Straßenbahn.,"S-Bahn, -en",B1.pdf
B1,Straßenbahn,die,tramvay,-en,Nomen,Nehmen Sie die Straßenbahn Nr. 16.,"die Straßenbahn, -en",B1.pdf
B1,U-Bahn,die,metro,-en,Nomen,Die letzte U-Bahn geht um 23.15 Uhr.,"die U-Bahn, -en",B1.pdf
B1,Bahnhof,der,"tren istasyonu, gar",¨-e,Nomen,Ich bringe Sie zum Bahnhof.,"der Bahnhof, ¨-e",B1.pdf
B1,Bahnsteig,der,peron,"-e (D, A) → CH: Perron",Nomen,Auf Hauptbahnhöfen gibt es meist viele Bahnsteige.,"der Bahnsteig, -e (D, A) → CH: Perron",B1.pdf
B1,bald,,yakında,,Sonstiges,"1. Besuchen Sie uns doch bald mal. 2. Geben Sie mir bitte so bald wie möglich Bescheid. 3. Auf Wiedersehen, bis bald!",bald,B1.pdf
B1,Balkon,der,balkon,-e,Nomen,Die Wohnung hat auch einen kleinen Balkon.,"der Balkon, -e",B1.pdf
B1,Ball,der,top,¨-e,Nomen,Ich spiele gern mit meinen Kindern Ball.,"der Ball, ¨-e",B1.pdf
B1,Ballett,das,bale,-e,Nomen,Meine Tochter möchte gern Ballett tanzen.,"das Ballett, -e",B1.pdf
B1,Banane,die,muz,-n,Nomen,"1 Kilo Bananen, bitte.","die Banane, -n",B1.pdf
B1,Bank,die,"banka, bank",¨-e,Nomen,"Kommt, wir setzen uns auf die Bank da vorne.","die Bank, ¨-e",B1.pdf
B1,Bank,die,"banka, bank",-en,Nomen,Bei welcher Bank haben Sie Ihr Konto?,"die Bank, -en",B1.pdf
B1,Bancomat/Bankomat,der,"ATM, bankamatik","→ -en (A, CH) D: Geldautomat",Nomen,Ich hole noch schnell Geld vom Bankomaten.,"der Bancomat/Bankomat, → -en (A, CH) D: Geldautomat",B1.pdf
B1,Bankleitzahl,die,banka kodu,-en,Nomen,Bitte geben Sie Ihre Bankleitzahl an.,"die Bankleitzahl, -en",B1.pdf
B1,Bankomat-Karte,die,banka kartı,-n → (A) ec-Karte/EC-Karte,Nomen,Sie können auch mit Bankomat-Karte zahlen.,"die Bankomat-Karte, -n → (A) ec-Karte/EC-Karte",B1.pdf
B1,Bar,die,bar,-s,Nomen,1. Setzen wir uns doch an die Bar! 2. Ich treffe meine Freundin in der Hotelbar.,"die Bar, -s",B1.pdf
B1,bar,,"nakit, peşin",,Sonstiges,Zahlen Sie bar?,bar,B1.pdf
B1,Bargeld,das,nakit para,,Nomen,Ich habe kein Bargeld mehr.,das Bargeld,B1.pdf
B1,Bart,der,sakal,¨-e,Nomen,John trägt jetzt einen Bart.,"der Bart, ¨-e",B1.pdf
B1,Basketball,der,basketbol,¨-e,Nomen,1. Sie spielt sehr gern Basketball. 2. Er hat zum Geburtstag einen neuen Basketball bekommen.,"der Basketball, ¨-e",B1.pdf
B1,basteln,,el işi yapmak,"bastelt, bastelte, hat gebastelt",Verb,1. Die Kinder basteln ein Vogelhaus. 2. Ich arbeite gern mit natürlichen Bastelmaterialien.,"basteln, bastelt, bastelte, hat gebastelt",B1.pdf
B1,Batterie,die,"pil, batarya",-n,Nomen,Bringst du bitte Batterien für die Kamera mit?,"die Batterie, -n",B1.pdf
B1,Bauch,der,karın,¨-e,Nomen,Mir tut der Bauch weh.,"der Bauch, ¨-e",B1.pdf
B1,bauen,,"inşa etmek, yapmak","baut, baute, hat gebaut",Verb,Mein Nachbar hat ein Haus gebaut.,"bauen, baut, baute, hat gebaut",B1.pdf
B1,Bau,der,"yapı, inşaat",Bauten,Nomen,1. Ich wohne in einer Neubauwohnung. 2. Unser Haus ist ein Altbau.,"der Bau, Bauten",B1.pdf
B1,Baustelle,die,"inşaat alanı, şantiye",-n,Nomen,Wir müssen die Baustelle umfahren.,"die Baustelle, -n",B1.pdf
B1,Bauer,der,çiftçi,-n,Nomen,Wir kaufen unser Gemüse beim Bauern.,"der Bauer, -n",B1.pdf
B1,Baum,der,ağaç,¨-e,Nomen,Wir haben zwei Bäume im Garten.,"der Baum, ¨-e",B1.pdf
B1,beachten,,"dikkat etmek, uymak","beachtet, beachtete, hat beachtet",Verb,Bitte beachten Sie die Ansagen am Bahnsteig.,"beachten, beachtet, beachtete, hat beachtet",B1.pdf
B1,Beamte,der,memur,-n,Nomen,Meine Frau ist Beamtin bei der Polizei.,"der Beamte, -n",B1.pdf
B1,Beamtin,die,memur,-nen,Nomen,Meine Frau ist Beamtin bei der Polizei.,"die Beamtin, -nen",B1.pdf
B1,beantragen,,başvurmak,"beantragt, beantragte, hat beantragt",Verb,Hast du schon einen neuen Pass beantragt?,"beantragen, beantragt, beantragte, hat beantragt",B1.pdf
B1,beantworten,,"cevaplamak, yanıtlamak","beantwortet, beantwortete, hat beantwortet",Verb,Sie haben meine Frage leider nicht beantwortet.,"beantworten, beantwortet, beantwortete, hat beantwortet",B1.pdf
B1,sich bedanken,,teşekkür etmek,"bedankt, bedankte, hat bedankt",Verb,Ich möchte mich noch einmal sehr herzlich für Ihre Hilfe bedanken.,"sich bedanken, bedankt, bedankte, hat bedankt",B1.pdf
B1,Bedarf,der,"ihtiyaç, talep",,Nomen,An diesem Produkt besteht großer Bedarf.,der Bedarf,B1.pdf
