niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
A2,Nummer,die,numara,-n,Nomen,Sie haben Zimmer Nummer zwölf. Welche Hausnummer haben Sie? Können Sie mir bitte Ihre Nummer geben? Haben Sie die Bluse auch eine Nummer kleiner?,"die Nummer, -n",A2.pdf
A2,nur,,sadece,,Sonstiges,Ich möchte nur ein Glas Wasser. Das T-Shirt kostet nur fünf Euro.,nur,A2.pdf
A2,nützlich,,"yararlı, faydalı",,Sonstiges,Danke für den Tipp. Er war sehr nützlich.,nützlich,A2.pdf
A2,oben,,yukarıda,,Sonstiges,Ich wohne oben im 4. Stock.,oben,A2.pdf
A2,Obst,das,meyve,(Sg.),Nomen,Obst kaufe ich immer auf dem Markt. Heute kaufe ich Äpfel und Orangen.,das Obst (Sg.),A2.pdf
A2,oder,,"veya, ya da",,Sonstiges,Wann können Sie kommen – heute oder morgen? Entweder fahren wir mit dem Bus oder wir gehen zu Fuß.,oder,A2.pdf
A2,offen,,açık,,Sonstiges,"Ist das Fenster im Bad noch offen? Ich glaube, der Supermarkt ist jetzt noch offen.",offen,A2.pdf
A2,öffnen,,açmak,"öffnet, hat geöffnet",Verb,Ich öffne die Tür. Der Laden ist samstags bis 16.00 Uhr geöffnet.,"öffnen, öffnet, hat geöffnet",A2.pdf
A2,oft,,sık sık,,Sonstiges,Ich gehe nicht oft ins Kino.,oft,A2.pdf
A2,ohne,,"-siz, olmadan",,Sonstiges,Bitte einen Kaffee ohne Milch und Zucker. Schaffst du das auch ohne mich oder soll ich dir helfen?,ohne,A2.pdf
A2,Ohr,das,kulak,-en,Nomen,Ich habe Ohrenschmerzen.,"das Ohr, -en",A2.pdf
A2,Öl,das,yağ,-e,Nomen,Machen wir den Salat mit Öl? Können Sie bei meinem Auto bitte das Öl kontrollieren?,"das Öl, -e",A2.pdf
A2,online,,çevrimiçi,,Sonstiges,Wann bist du wieder online? Ich habe hier kein Internet. Ich bin erst heute Abend wieder online. Sie können das Geld auch online überweisen.,online,A2.pdf
A2,Orange,die,portakal,-n,Nomen,Ich esse gern Orangen.,"die Orange, -n",A2.pdf
A2,Ordnung,die,düzen,-en,Nomen,Er hat seine Hausaufgabe gut gemacht. Das ist alles in Ordnung. Ich mache gleich Ordnung in meinem Zimmer.,"die Ordnung, -en",A2.pdf
A2,organisieren,,"organize etmek, düzenlemek","organisiert, hat organisiert",Verb,Frau Gomez organisiert unseren Ausflug. Hast du schon alles für deinen Urlaub organisiert?,"organisieren, organisiert, hat organisiert",A2.pdf
A2,Ort,der,"yer, mekân",-e,Nomen,"Vergessen Sie Ort und Datum nicht, wenn Sie einen Brief schreiben. Der Ort liegt in den Bergen. Wohnort: Köln.","der Ort, -e",A2.pdf
A2,Paar,das,çift,-e,Nomen,Romeo und Julia sind ein Paar. Ich brauche ein Paar Schuhe.,"das Paar, -e",A2.pdf
A2,ein paar,,birkaç,,Sonstiges,Wir fahren ein paar Tage ans Meer. Hast du ein paar Minuten Zeit?,ein paar,A2.pdf
A2,packen,,"paketlemek, (bavul) toplamak","packt, hat gepackt",Verb,Ich muss noch meinen Koffer packen.,"packen, packt, hat gepackt",A2.pdf
A2,Paket,das,"paket, koli",-e,Nomen,Bringst du bitte das Paket zur Post?,"das Paket, -e",A2.pdf
A2,Papier,das,kağıt,-e,Nomen,Hier sind Papier und Bleistift.,"das Papier, -e",A2.pdf
A2,Papiere,die,"belgeler, evraklar",(Pl.),Nomen,Haben Sie Ihre Papiere dabei?,die Papiere (Pl.),A2.pdf
A2,Parfüm,das,parfüm,-s,Nomen,Ich suche ein Parfum als Geschenk für meine Frau.,"das Parfüm, -s",A2.pdf
A2,Park,der,park,-s,Nomen,Ich gehe gern im Park spazieren.,"der Park, -s",A2.pdf
A2,parken,,park etmek,"parkt, hat geparkt",Verb,Darf ich hier parken? Hier ist Parken verboten.,"parken, parkt, hat geparkt",A2.pdf
A2,Partner,der,"partner, eş",-,Nomen,Veronika ist meine Partnerin.,"der Partner, -",A2.pdf
A2,Partnerin,die,"partner, eş",-nen,Nomen,Veronika ist meine Partnerin.,"die Partnerin, -nen",A2.pdf
A2,Party,die,parti,-s,Nomen,Heute Abend machen wir eine Party.,"die Party, -s",A2.pdf
A2,Pass,der,pasaport,¨-e,Nomen,Am Flughafen brauchst du deinen Pass.,"der Pass, ¨-e",A2.pdf
A2,passen,,"uymak, uygun olmak","passt, hat gepasst",Verb,Die Bluse passt mir nicht. Welches Wort passt? Wählen Sie.,"passen, passt, hat gepasst",A2.pdf
A2,passieren,,"olmak, meydana gelmek","passiert, ist passiert",Verb,Wie ist der Unfall passiert? Was ist passiert?,"passieren, passiert, ist passiert",A2.pdf
A2,Passwort,das,"şifre, parola",¨-er,Nomen,Bitte schreiben Sie Ihr Passwort. Sie brauchen ein Passwort. Ich habe mein Passwort vergessen.,"das Passwort, ¨-er",A2.pdf
A2,Pause,die,"mola, ara",-n,Nomen,Von 12.00 bis 12.30 Uhr haben wir Mittagspause.,"die Pause, -n",A2.pdf
A2,Person,die,"kişi, şahıs",-en,Nomen,Eintritt pro Person: 5 Euro.,"die Person, -en",A2.pdf
A2,Pferd,das,at,-e,Nomen,Amira liebt Pferde. Sie reitet seit zehn Jahren.,"das Pferd, -e",A2.pdf
A2,Pflanze,die,bitki,-n,Nomen,Können Sie sich bitte um unsere Pflanzen kümmern? Wir sind nächste Woche im Urlaub.,"die Pflanze, -n",A2.pdf
A2,Pizza,die,pizza,-s/-en,Nomen,"Mein Lieblingsessen ist Pizza. Eine Pizza mit viel Käse, bitte.","die Pizza, -s/-en",A2.pdf
A2,Plakat,das,"afiş, poster",-e,Nomen,Wir machen im Unterricht ein Plakat zum Thema „Essen und Trinken“.,"das Plakat, -e",A2.pdf
A2,Plan,der,plan,¨-e,Nomen,Ich kaufe mir einen Stadtplan.,"der Plan, ¨-e",A2.pdf
A2,planen,,planlamak,"plant, hat geplant",Verb,Wir sollen zusammen eine Klassenparty planen. Morgen schwimmen ... ist ein guter Plan.,"planen, plant, hat geplant",A2.pdf
A2,Platz,der,"yer, meydan, alan",¨-e,Nomen,Hier ist noch ein Platz frei. Bitte nehmen Sie Platz! Ich wohne am Messeplatz 5. Ich finde keinen Parkplatz.,"der Platz, ¨-e",A2.pdf
A2,plötzlich,,"aniden, birdenbire",,Sonstiges,Plötzlich war das Licht aus.,plötzlich,A2.pdf
A2,Polizei,die,polis,(Sg.),Nomen,Rufen Sie die Polizei!,die Polizei (Sg.),A2.pdf
A2,Pommes frites (Pl.),die,patates kızartması,,Nomen,Die Kinder essen Bratwurst mit Pommes frites.,die Pommes frites (Pl.),A2.pdf
A2,Portion,die,porsiyon,-en,Nomen,Ich nehme eine kleine Portion Eis.,"die Portion, -en",A2.pdf
A2,Post,die,"postane, posta",(Sg.),Nomen,"Entschuldigung, wo ist die Post? Ist Post für mich da?",die Post (Sg.),A2.pdf
A2,Poster,das,poster,-,Nomen,Das Poster hängt über dem Bett.,"das Poster, -",A2.pdf
A2,Postkarte,die,kartpostal,-n,Nomen,Schreibst du mir eine Postkarte aus Kanada?,"die Postkarte, -n",A2.pdf
A2,Postleitzahl,die,posta kodu,-en,Nomen,Wie ist Ihre Postleitzahl?,"die Postleitzahl, -en",A2.pdf
A2,Praktikum,das,staj,-a,Nomen,Ich mache ein Praktikum bei Siemens.,"das Praktikum, -a",A2.pdf
A2,praktisch,,"pratik, kullanışlı",,Sonstiges,Mit meinem neuen Handy kann ich auch im Internet surfen und Fotos machen. Das finde ich sehr praktisch.,praktisch,A2.pdf
A2,Praxis,die,muayenehane,-en,Nomen,Unsere Praxis ist ab acht Uhr geöffnet. Frau Doktor Weiß hat ab neun Uhr Sprechstunde.,"die Praxis, -en",A2.pdf
A2,Preis,der,fiyat,-e,Nomen,Die Preise sind hier viel höher als bei uns.,"der Preis, -e",A2.pdf
A2,preiswert,,"uygun fiyatlı, ucuz",,Sonstiges,Die Jacke ist sehr preiswert. Sie kostet nur 15 Euro.,preiswert,A2.pdf
A2,privat,,özel,,Sonstiges,"Das ist meine Nummer im Büro und das ist meine private Handynummer. Dieser Strand ist privat. Wir dürfen hier nicht schwimmen gehen. Hey, du darfst die Mail nicht lesen! Sie ist privat.",privat,A2.pdf
A2,pro,,"başına, her biri için",,Sonstiges,Das Zimmer kostet 100 Euro pro Nacht.,pro,A2.pdf
A2,probieren,,"denemek, tatmak","probiert, hat probiert",Verb,Möchten Sie den Käse probieren? Die Tür geht schwer auf. Probier mal!,"probieren, probiert, hat probiert",A2.pdf
A2,Problem,das,"sorun, problem",-e,Nomen,Ich habe ein Problem. Können Sie mir bitte helfen?,"das Problem, -e",A2.pdf
A2,Produkt,das,ürün,-e,Nomen,Unsere Produkte haben eine sehr hohe Qualität.,"das Produkt, -e",A2.pdf
A2,Programm,das,program,-e,Nomen,Dieses Programm im Radio interessiert mich nicht. Was kommt heute im Kino? Hast du das Programm hier?,"das Programm, -e",A2.pdf
A2,Projekt,das,proje,-e,Nomen,Wir machen ein Projekt über Sehenswürdigkeiten in unserer Stadt.,"das Projekt, -e",A2.pdf
A2,Prospekt,der,"broşür, katalog",-e,Nomen,Bitte schicken Sie mir einen Prospekt von Ihrem Hotel.,"der Prospekt, -e",A2.pdf
A2,prüfen,,"kontrol etmek, incelemek","prüft, hat geprüft",Verb,Bitte prüfen Sie die Rechnung sofort.,"prüfen, prüft, hat geprüft",A2.pdf
A2,Prüfung,die,sınav,-en,Nomen,Ich habe die Prüfung bestanden.,"die Prüfung, -en",A2.pdf
A2,Pullover,der,kazak,-,Nomen,Ich muss mir einen Pullover kaufen.,"der Pullover, -",A2.pdf
A2,pünktlich,,"dakik, tam zamanında",,Sonstiges,Der Bus fährt pünktlich um acht Uhr. Herr Müller ist immer pünktlich.,pünktlich,A2.pdf
A2,putzen,,temizlemek,"putzt, hat geputzt",Verb,Ich muss heute noch das Bad putzen.,"putzen, putzt, hat geputzt",A2.pdf
A2,Qualität,die,kalite,-en,Nomen,Dieser Fernseher hat eine gute Qualität. Ich finde die Qualität wichtiger als den Preis.,"die Qualität, -en",A2.pdf
A2,Quiz,das,bilgi yarışması,(Sg.),Nomen,Er schaut gern Quizsendungen an. Sie hat beim Quiz gewonnen.,das Quiz (Sg.),A2.pdf
A2,Radio,das,radyo,-s,Nomen,Ich höre im Auto gern Radio.,"das Radio, -s",A2.pdf
A2,raten,,tahmin etmek,"rät, hat geraten",Verb,"Ich weiß nicht, welches Handy ich kaufen soll. Was raten Sie mir? Rate mal, wen ich heute gesehen habe! Deinen Lehrer.","raten, rät, hat geraten",A2.pdf
A2,Rathaus,das,"belediye binası, belediye",¨-er,Nomen,Das Formular bekommen Sie im Rathaus. Sie müssen sich im Rathaus anmelden.,"das Rathaus, ¨-er",A2.pdf
A2,Rätsel,das,bilmece,-,Nomen,Das Rätsel ist schwierig! Ich weiß die Antwort nicht.,"das Rätsel, -",A2.pdf
A2,rauchen,,sigara içmek,"raucht, hat geraucht",Verb,"Stört es Sie, wenn ich rauche? Rauchen ist hier verboten!","rauchen, raucht, hat geraucht",A2.pdf
A2,Raum,der,"oda, mekân",¨-e,Nomen,Der Unterricht findet heute in Raum 332 statt.,"der Raum, ¨-e",A2.pdf
A2,rechnen,,hesaplamak,"rechnet, hat gerechnet",Verb,Sarah kann gut rechnen.,"rechnen, rechnet, hat gerechnet",A2.pdf
A2,Rechnung,die,"hesap, fatura",-en,Nomen,"Schicken Sie die Rechnung an mich. Bitte, die Rechnung!","die Rechnung, -en",A2.pdf
A2,recht haben,,haklı olmak,"hat recht, hatte recht, hat recht gehabt",Verb,Du hast (nicht) recht.,"recht haben, hat recht, hatte recht, hat recht gehabt",A2.pdf
A2,rechts,,"sağda, sağa",,Sonstiges,Der Bahnhof ist hier rechts.,rechts,A2.pdf
A2,reden,,konuşmak,"redet, hat geredet",Verb,Mit meiner Freundin kann ich über alles reden. Rede nicht so viel!,"reden, redet, hat geredet",A2.pdf
A2,Regen,der,yağmur,(Sg.),Nomen,Bei Regen gehe ich nicht aus dem Haus.,der Regen (Sg.),A2.pdf
A2,regnen,,yağmur yağmak,"regnet, hat geregnet",Verb,"Wenn es regnet, bleiben wir zu Hause.","regnen, regnet, hat geregnet",A2.pdf
A2,reich,,zengin,,Sonstiges,Lotte ist reich. Sie hat sehr viel Geld.,reich,A2.pdf
A2,Reifen,der,lastik,-,Nomen,Ich brauche neue Reifen für mein Auto.,"der Reifen, -",A2.pdf
A2,Reihe,die,sıra,-n,Nomen,Ich habe Karten für das Konzert. Wir sitzen in der dritten Reihe. Wer ist jetzt an der Reihe?,"die Reihe, -n",A2.pdf
A2,Reinigung,die,kuru temizleme; temizlik,-en,Nomen,Bringst du bitte die Bluse in die Reinigung? Man darf sie nicht in der Waschmaschine waschen.,"die Reinigung, -en",A2.pdf
A2,Reis,der,pirinç,(Sg.),Nomen,Ich esse gern Reis mit Gemüse und Fisch.,der Reis (Sg.),A2.pdf
A2,Reise,die,"yolculuk, seyahat",-n,Nomen,Wir machen eine Reise nach Österreich. Ich mache nächste Woche eine Geschäftsreise.,"die Reise, -n",A2.pdf
A2,Reisebüro,das,seyahat acentesi,-s,Nomen,Wir organisieren eine Rundreise durch Deutschland. Wir buchen die Reise im Reisebüro.,"das Reisebüro, -s",A2.pdf
A2,Reiseführer,der,"rehber, seyahat rehberi",-,Nomen,Ich kaufe mir einen Reiseführer von Berlin. Unser Reiseführer heißt Robert und ist sehr sympathisch.,"der Reiseführer, -",A2.pdf
A2,reisen,,seyahat etmek,"reist, ist gereist",Verb,Ich reise gern.,"reisen, reist, ist gereist",A2.pdf
A2,reiten,,at binmek,"reitet, ist geritten",Verb,Möchtest du reiten lernen?,"reiten, reitet, ist geritten",A2.pdf
A2,renovieren,,"yenilemek, tadilat yapmak","renoviert, hat renoviert",Verb,Wir renovieren das ganze Haus.,"renovieren, renoviert, hat renoviert",A2.pdf
A2,Rentner,der,emekli,"- / die Rentnerin, -nen",Nomen,Mein Onkel arbeitet nicht mehr. Er ist Rentner.,"der Rentner, - / die Rentnerin, -nen",A2.pdf
A2,Reparatur,die,"tamir, onarım",-en,Nomen,Die Reparatur ist sehr teuer.,"die Reparatur, -en",A2.pdf
A2,reparieren,,"tamir etmek, onarmak","repariert, hat repariert",Verb,Er muss den Motor reparieren.,"reparieren, repariert, hat repariert",A2.pdf
A2,reservieren,,"rezervasyon yapmak, ayırtmak","reserviert, reservierte, hat reserviert",Verb,Reservieren Sie bitte ein Doppelzimmer. Ich möchte gern einen Tisch für fünf Personen reservieren.,"reservieren, reserviert, reservierte, hat reserviert",A2.pdf
A2,Rest,der,"geri kalan, kalan kısım, artık",-e,Nomen,Hier sind 50 Euro. Den Rest gebe ich dir später. Es ist noch ein Rest Suppe da. Möchtest du noch?,"der Rest, -e",A2.pdf
A2,Restaurant,das,restoran,-s,Nomen,Wir essen heute in einem Restaurant.,"das Restaurant, -s",A2.pdf
A2,Rezept,das,tarif; reçete,-e,Nomen,Dieser Kuchen schmeckt super! Kannst du mir bitte das Rezept geben? Dieses Medikament gibt es nur auf Rezept.,"das Rezept, -e",A2.pdf
A2,Rezeption,die,resepsiyon,en,Nomen,Geben Sie bitte den Schlüssel an der Rezeption ab.,"die Rezeption, en",A2.pdf
A2,richtig,,doğru,,Sonstiges,Habe ich das richtig verstanden? Das ist richtig.,richtig,A2.pdf
A2,riechen,,"koklamak, kokmak","riecht, hat gerochen",Verb,Diese Blumen riechen gut. Hier riecht es nach Fisch.,"riechen, riecht, hat gerochen",A2.pdf
A2,Rind,das,"sığır, sığır eti",,Nomen,Ich esse nur Fleisch vom Rind.,das Rind,A2.pdf
A2,Ring,der,yüzük,-e,Nomen,Ich habe meinen Ring verloren.,"der Ring, -e",A2.pdf
A2,Rock,der,etek,¨-e,Nomen,Der Rock ist zu eng.,"der Rock, ¨-e",A2.pdf
A2,romantisch,,romantik,,Sonstiges,Dieser Film ist sehr romantisch. Meine Freundin ist total romantisch.,romantisch,A2.pdf
A2,Rose,die,gül,-n,Nomen,Er schenkt seiner Freundin rote Rosen zum Geburtstag.,"die Rose, -n",A2.pdf
A2,Rücken,der,sırt,-,Nomen,Mein Rücken tut mir weh.,"der Rücken, -",A2.pdf
A2,Rucksack,der,sırt çantası,¨-e,Nomen,Ich nehme lieber einen Rucksack als einen Koffer mit.,"der Rucksack, ¨-e",A2.pdf
A2,rufen,,"çağırmak, seslenmek","ruft, hat gerufen",Verb,Rufst du bitte die Kinder. Das Essen ist fertig. Wir müssen einen Arzt rufen.,"rufen, ruft, hat gerufen",A2.pdf
A2,Ruhe,die,"sessizlik, huzur, dinlenme",(Sg.),Nomen,"Ruhe, bitte! Hier in der Bibliothek darf man nicht laut sprechen. Meine Großmutter ist krank. Sie braucht viel Ruhe.",die Ruhe (Sg.),A2.pdf
A2,ruhig,,sakin,,Sonstiges,Ich möchte ein ruhiges Zimmer.,ruhig,A2.pdf
A2,rund,,yuvarlak; yaklaşık,,Sonstiges,Unser Wohnzimmertisch ist rund. Bis Berlin sind es noch rund 80 Kilometer.,rund,A2.pdf
A2,Rundgang,der,"tur, gezinti",¨-e,Nomen,Der Rundgang durch das Schloss beginnt in wenigen Minuten.,"der Rundgang, ¨-e",A2.pdf
A2,Sache,die,"şey, eşya",-n,Nomen,Ihr könnt eure Sachen im Hotel lassen. Nimm deine Sachen und komm! Das ist meine Sache.,"die Sache, -n",A2.pdf
A2,Saft,der,meyve suyu,¨-e,Nomen,Möchtest du einen Apfelsaft?,"der Saft, ¨-e",A2.pdf
A2,sagen,,"söylemek, demek","sagt, hat gesagt",Verb,"Entschuldigung, was haben Sie gesagt? Wie sagt man „sorry“ auf Deutsch? Sag mal, wie geht es dir denn?","sagen, sagt, hat gesagt",A2.pdf
A2,Salat,der,salata,-e,Nomen,Wie schmeckt dir der Salat? Möchten Sie zum Fisch einen Salat?,"der Salat, -e",A2.pdf
A2,Salz,das,tuz,-e,Nomen,"Entschuldigung, kann ich bitte Salz haben?","das Salz, -e",A2.pdf
A2,sammeln,,"toplamak, biriktirmek","sammelt, hat gesammelt",Verb,Peter sammelt Briefmarken. Im Herbst sammeln wir im Wald bunte Blätter.,"sammeln, sammelt, hat gesammelt",A2.pdf
A2,Satz,der,cümle,¨-e,Nomen,Den letzten Satz verstehe ich nicht.,"der Satz, ¨-e",A2.pdf
A2,sauber,,temiz,,Sonstiges,Bringen Sie mir bitte ein sauberes Glas!,sauber,A2.pdf
A2,sauer,,"ekşi; kızgın, sinirli",,Sonstiges,Zitronen sind mir zu sauer. Was ist los? – Ich bin sauer. Ich muss am Wochenende zu Hause bleiben und darf nicht mit meinen Freunden ins Kino gehen.,sauer,A2.pdf
A2,schade,,yazık,,Sonstiges,"Schade, dass du nicht kommen kannst.",schade,A2.pdf
A2,schädlich,,zararlı,,Sonstiges,Rauchen ist schädlich für die Gesundheit.,schädlich,A2.pdf
A2,schaffen,,"başarmak, becermek","schafft, hat geschafft",Verb,Kannst du mir bitte helfen? Ich schaffe das nicht alleine. Geschafft! Das Projekt ist endlich fertig.,"schaffen, schafft, hat geschafft",A2.pdf
A2,Schalter,der,gişe,-,Nomen,Gehen Sie bitte zum Schalter drei! Der Lichtschalter ist neben der Tür.,"der Schalter, -",A2.pdf
A2,scharf,,acı (baharatlı); keskin,,Sonstiges,Die Suppe ist mir zu scharf. Pass auf! Das Messer ist sehr scharf.,scharf,A2.pdf
A2,scheinen,,"parlamak, görünmek","scheint, hat geschienen",Verb,Die Sonne scheint.,"scheinen, scheint, hat geschienen",A2.pdf
A2,schenken,,hediye etmek,"schenkt, hat geschenkt",Verb,Was schenken wir Michael zum Geburtstag?,"schenken, schenkt, hat geschenkt",A2.pdf
A2,Schere,die,makas,-n,Nomen,Die Schere schneidet nicht gut. Hast du eine andere?,"die Schere, -n",A2.pdf
A2,schicken,,göndermek,"schickt, hat geschickt",Verb,Bitte schicken Sie mir eine E-Mail. Ich schicke dir den Brief nach Hause.,"schicken, schickt, hat geschickt",A2.pdf
A2,Schiff,das,gemi,-e,Nomen,Wir fahren mit dem Schiff von Basel nach Köln.,"das Schiff, -e",A2.pdf
A2,Schild,das,"tabela, levha",-er,Nomen,Haben Sie das Schild nicht gesehen?,"das Schild, -er",A2.pdf
A2,schimpfen,,"yakınmak, söylenmek; azarlamak","schimpft, hat geschimpft",Verb,Warum schimpfst du denn so laut? – Ich ärgere mich über mein Auto. Alle schimpfen über/auf das Wetter.,"schimpfen, schimpft, hat geschimpft",A2.pdf
A2,Schirm,der,şemsiye,,Nomen,"Nimm den Schirm mit, es regnet.",der Schirm,A2.pdf
A2,schlafen,,uyumak,"schläft, hat geschlafen",Verb,Ich schlafe meistens acht Stunden. Haben Sie gut geschlafen? Gute Nacht! Schlaf gut und träum süß!,"schlafen, schläft, hat geschlafen",A2.pdf
A2,Schlafzimmer,das,yatak odası,,Nomen,- Hier ist das Schlafzimmer.,"das Schlafzimmer,",A2.pdf
A2,schlecht,,"kötü, fena",,Sonstiges,Das Wetter ist schlecht. Wir haben schon seit einer Woche schlechtes Wetter. Mir ist schlecht! Mir geht es schlecht. Ich habe Fieber.,schlecht,A2.pdf
A2,schließen,,kapatmak,"schließt, hat geschlossen",Verb,"Bitte schließen Sie die Tür. Wir müssen uns beeilen, die Bank schließt um 18 Uhr.","schließen, schließt, hat geschlossen",A2.pdf
A2,schlimm,,"kötü, ciddi",,Sonstiges,"Kein Problem, das ist nicht so schlimm.",schlimm,A2.pdf
A2,Schloss,das,"şato, kale; kilit",¨-er,Nomen,Am Wochenende besichtigen wir Schloss Neuschwanstein. An unserer Tür ist das Schloss kaputt.,"das Schloss, ¨-er",A2.pdf
A2,Schluss,der,"son, bitiş",¨-e,Nomen,Zum Schluss nochmals herzlichen Dank. Ich muss jetzt Schluss machen. Bis bald!,"der Schluss, ¨-e",A2.pdf
A2,Schlüssel,der,anahtar,-,Nomen,Ich gebe Ihnen noch den Zimmerschlüssel. Ich finde meinen Schlüssel nicht.,"der Schlüssel, -",A2.pdf
A2,schmecken,,"tadı olmak, lezzetli olmak","schmeckt, hat geschmeckt",Verb,Schmeckt dir die Suppe? Hat es Ihnen geschmeckt? Schmeckt's?,"schmecken, schmeckt, hat geschmeckt",A2.pdf
A2,Schmerz,der,"ağrı, acı",-en,Nomen,Haben Sie Schmerzen? Ich habe Bauchschmerzen.,"der Schmerz, -en",A2.pdf
A2,schmutzig,,kirli,,Sonstiges,Das Handtuch ist schmutzig.,schmutzig,A2.pdf
A2,Schnee,der,kar,(Sg.),Nomen,In den Bergen liegt viel Schnee.,der Schnee (Sg.),A2.pdf
A2,schneiden (sich),,kesmek; kendini kesmek,"schneidet, hat geschnitten",Verb,Das Messer schneidet nicht gut. Wer schneidet dir die Haare? Aua! Ich habe mich geschnitten!,"schneiden (sich), schneidet, hat geschnitten",A2.pdf
A2,schneien,,kar yağmak,"schneit, hat geschneit",Verb,Morgen schneit es.,"schneien, schneit, hat geschneit",A2.pdf
A2,schnell,,"hızlı, çabuk",,Sonstiges,Warum fährst du so schnell?,schnell,A2.pdf
A2,Schokolade,die,çikolata,(Sg.),Nomen,Julia liebt Schokolade.,die Schokolade (Sg.),A2.pdf
A2,schon,,"zaten, bile",,Sonstiges,Ist das Essen schon fertig? Ich wohne schon seit fünf Jahren in Freiburg.,schon,A2.pdf
A2,schön,,güzel,,Sonstiges,"Schöne Ferien! Das Bild ist sehr schön. Schön, dass du kommst.",schön,A2.pdf
A2,Schrank,der,dolap,¨-e,Nomen,Die Gläser stehen im Schrank. Legst du bitte die Handtücher in den Schrank?,"der Schrank, ¨-e",A2.pdf
A2,schrecklich,,"korkunç, berbat",,Sonstiges,Ich finde ihren Rock schrecklich. Er sieht furchtbar aus! Ich finde den Film schrecklich. Er macht mir Angst.,schrecklich,A2.pdf
A2,schreiben,,yazmak,"schreibt, hat geschrieben",Verb,Ich schreibe dir eine E-Mail.,"schreiben, schreibt, hat geschrieben",A2.pdf
A2,schriftlich,,yazılı,,Sonstiges,Sie müssen sich schriftlich anmelden. Die schriftliche Prüfung dauert 70 Minuten.,schriftlich,A2.pdf
A2,Schuh,der,ayakkabı,-e,Nomen,Zieh die Schuhe aus! Die neuen Schuhe sind mir zu eng. Sie drücken.,"der Schuh, -e",A2.pdf
A2,Schule,die,okul,-n,Nomen,Meine Tochter geht schon in die Schule. Die Schule ist gleich hier um die Ecke.,"die Schule, -n",A2.pdf
A2,Schüler,der,öğrenci,"- / die Schülerin, -nen",Nomen,In meinem Kurs sind acht Schülerinnen und fünf Schüler.,"der Schüler, - / die Schülerin, -nen",A2.pdf
A2,schwach,,"zayıf, güçsüz",,Sonstiges,Er ist krank und schwach. Ich fühle mich sehr schwach. Die Tabletten sind zu schwach. Sie helfen nicht.,schwach,A2.pdf
A2,schwanger,,hamile,,Sonstiges,Lena ist schwanger. Sie bekommt im Juli ein Kind.,schwanger,A2.pdf
A2,Schwein,das,domuz,-e,Nomen,Ich esse kein Schweinefleisch.,"das Schwein, -e",A2.pdf
A2,schwer,,"zor, ağır",,Sonstiges,Wie schwer ist das Paket? Das ist eine schwere Arbeit.,schwer,A2.pdf
A2,schwierig,,zor,,Sonstiges,Die Prüfung war nicht schwierig.,schwierig,A2.pdf
A2,Schwimmbad,das,yüzme havuzu,¨-er,Nomen,Kommst du mit ins Schwimmbad?,"das Schwimmbad, ¨-er",A2.pdf
A2,schwimmen,,yüzmek,"schwimmt, ist geschwommen",Verb,Ich schwimme täglich einen Kilometer.,"schwimmen, schwimmt, ist geschwommen",A2.pdf
A2,See,der,göl,-n,Nomen,"Morgen fahren wir mal an einen See schwimmen. Komm, wir fahren an den Bodensee.","der See, -n",A2.pdf
A2,See,die,deniz,(Sg),Nomen,Die See ist heute ruhig. Wir machen Urlaub an der Nordsee.,die See (Sg),A2.pdf
A2,sehen,,görmek,"sieht, hat gesehen",Verb,Ich kann dich nicht sehen. Möchtest du einen Film sehen? Ich habe Lisa lange nicht gesehen. Ist sie im Urlaub? Darf ich mal Ihren Ausweis sehen?,"sehen, sieht, hat gesehen",A2.pdf
A2,Sehenswürdigkeit,die,"görülmeye değer yer, turistik yer",-en,Nomen,Welche Sehenswürdigkeiten gibt es in Frankfurt?,"die Sehenswürdigkeit, -en",A2.pdf
A2,sehr,,çok,,Sonstiges,Danke sehr! Das Wetter ist heute sehr schön.,sehr,A2.pdf
A2,Seife,die,sabun,-n,Nomen,Hier gibt es keine Seife.,"die Seife, -n",A2.pdf
A2,sein,,olmak,"ist, war, ist gewesen",Verb,Das sind meine Kollegen. Ich bin Mechaniker. Die Cola ist kalt. Mir ist kalt. Ich bin dreiundzwanzig. Um halb elf ist Pause. Frau Berger ist im Urlaub.,"sein, ist, war, ist gewesen",A2.pdf
A2,an,,"-de, -da; -e, -a",sein / aus sein,Sonstiges,Das Licht ist noch an/schon aus.,an sein / aus sein,A2.pdf
A2,auf sein,,açık olmak,,Sonstiges,Das Fenster ist noch auf.,auf sein,A2.pdf
A2,weg sein,,gitmiş olmak,,Sonstiges,Herr Meier ist schon weg.,weg sein,A2.pdf
A2,zu sein,,kapalı olmak,,Sonstiges,Die Tür ist zu.,zu sein,A2.pdf
A2,seit,,-den beri,,Sonstiges,Ich wohne seit drei Jahren in Köln.,seit,A2.pdf
A2,Seite,die,sayfa,-n,Nomen,Öffnen Sie das Kursbuch auf Seite 20. Das ist die Bachstraße. Mein Haus ist auf der linken Seite.,"die Seite, -n",A2.pdf
A2,selbst,,"kendisi, kendi",,Sonstiges,"Du musst mir nicht helfen, ich mache das selbst.",selbst,A2.pdf
A2,Sendung,die,"yayın, program",-en,Nomen,Welche Sendungen schaust du gern an? – Ich mag Sportsendungen. Diese Sendung ist nicht für Jugendliche unter 18 Jahren.,"die Sendung, -en",A2.pdf
