niveau,wort,artikel,turkce,formen,typ,beispiele,eintrag,quelle
A1,Leute,die,insanlar,(Pl.),Nomen,In unserem Haus wohnen viele Leute.,,
A1,lieb,,"sevgili, sevimli",,Sonstiges,Lieber Franz!/Meine Lehrerin ist sehr lieb.,,
A1,lieben,,sevmek,,Sonstiges,Ich liebe meinen Hund Toby.,,
A1,lieber,,"tercihen, daha çok",,Sonstiges,Ich möchte lieber ein Eis.,,
A1,Lieblings-,,"favori, en sevilen",,Sonstiges,Mein Lieblingsfach ist Sozialkunde.,,
A1,links,,"sol, solda",,Sonstiges,"Gehen Sie hier geradeaus, dann sehen Sie links den Bahnhof.",,
A1,Lust,die,"istek, keyif",(Sg.),Nomen,Ich habe keine Lust.,,
A1,lustig,,"komik, eğlenceli",,Sonstiges,Jan ist nett und lustig.,,
A1,machen,,yapmak,,Sonstiges,"Am Samstag machen wir einen Ausflug./ Das macht nichts./Das macht 4,00 Euro.",,
A1,Mädchen,das,"kız, kız çocuk",-,Nomen,Die Mädchen spielen auch Fußball.,,
A1,Mail,die,e-posta,-s,Nomen,Danke für deine Mail.,,
A1,Mal,das,"kez, defa",-e,Nomen,Ich war zwei Mal in England./Bis zum nächsten Mal!,,
A1,man,,insan,,Sonstiges,Hier kann man auch Eis essen.,,
A1,manchmal,,bazen,,Sonstiges,Ich bin manchmal sehr traurig.,,
A1,Mann,der,"erkek, adam","ä, -er",Nomen,Ein Mann geht mit seinem Hund spazieren.,,
A1,Mantel,der,palto,"ä, -",Nomen,Er trägt einen Mantel.,,
A1,Markt,der,"pazar, çarşı","ä, -e",Nomen,Heute ist hier Markt.,,
A1,Marktplatz,der,pazar yeri,"ä, -e",Nomen,Der Bus fährt zum Marktplatz.,,
A1,Marmelade,die,reçel,-n,Nomen,Ich esse Brot mit Marmelade.,,
A1,mehr,,"daha fazla, artık",,Sonstiges,Ich habe kein Geld mehr./Du musst mir noch mehr erzählen.,,
A1,mein,,benim,-e,Sonstiges,Meine Freundin heißt Gaby. (vergl. Grammatik),,
A1,Milch,die,süt,(Sg.),Nomen,Ich mag keine Milch.,,
A1,mindestens,,en az,,Sonstiges,Schreibe mindestens 30 Wörter./ Das kostet mindestens 10 Euro.,,
A1,Mineralwasser,das,maden suyu,"ä, -",Nomen,Haben Sie auch Mineralwasser?,,
A1,mit,,"ile, birlikte",,Sonstiges,Ich spiele mit Andrea./Er fährt mit dem Bus.,,
A1,mitbringen,,beraberinde getirmek,,Sonstiges,Ich gehe einkaufen. Soll ich dir was mitbringen?,,
A1,mitkommen,,birlikte gelmek,,Sonstiges,Ich gehe ins Kino. Kommst du mit?,,
A1,mitmachen,,katılmak,,Sonstiges,Warum macht ihr nicht mit?,,
A1,mitnehmen,,"yanına almak, beraberinde götürmek",,Sonstiges,Was nehmen wir zu der Party mit?,,
A1,mögen,,"hoşlanmak, sevmek, istemek",,Sonstiges,Ich mag gern Spaghetti und Fleisch.,,
A1,möglich,,mümkün,,Sonstiges,"Ich kann nicht kommen, es ist leider nicht möglich.",,
A1,morgen,,yarın,,Sonstiges,Wir gehen morgen ins Schwimmbad.,,
A1,müde,,yorgun,,Sonstiges,Ich bin müde. Ich gehe schlafen.,,
A1,Musik,die,müzik,(Sg.),Nomen,Ich höre gern Disco-Musik.,,
A1,müssen,,"zorunda olmak, gerekmek",,Sonstiges,Mein Zimmer muss ich allein aufräumen.,,
A1,nach,,"-e doğru, sonra",,Sonstiges,Sie fährt mit dem Bus nach Berlin.,,
A1,Nachricht,die,"haber, mesaj",-en,Nomen,Du hörst die Nachricht noch einmal./ Das ist eine gute Nachricht.,,
A1,nächste,,"gelecek, bir sonraki",,Sonstiges,Nächsten Monat bekommen wir Zeugnisse.,,
A1,Name,der,"isim, ad",-n,Nomen,Mein Name ist Peter Niemöller.,,
A1,nehmen,,almak,,Sonstiges,Nehmen Sie den Bus zum Marktplatz.,,
A1,nein,,hayır,,Sonstiges,"Kommst du mit? - Nein, leider nicht.",,
A1,nett,,"kibar, hoş",,Sonstiges,"Ich finde, sie ist nett und lustig.",,
A1,neu,,yeni,,Sonstiges,Ist der Computer neu?,,
A1,nicht,,değil,,Sonstiges,Ich kann dich nicht verstehen.,,
A1,nichts,,hiçbir şey,,Sonstiges,Ich möchte nichts essen./Das macht nichts.,,
A1,nie,,"asla, hiç",,Sonstiges,Ich war noch nie in Frankreich.,,
A1,niemand,,hiç kimse,,Sonstiges,Kann mir niemand helfen?,,
A1,noch,,"hâlâ, henüz",,Sonstiges,Ich muss noch Hausaufgaben machen.,,
A1,normal,,normal,,Sonstiges,Eine ganz normale Situation.,,
A1,Note,die,not,-n,Nomen,Hast du gute Noten in Englisch?,,
A1,Nummer,die,numara,-n,Nomen,"Bitte, sag mir deine Telefonnummer./ Welche Hausnummer hast du?",,
A1,nur,,sadece,,Sonstiges,Ich möchte nur ein Glas Wasser.,,
A1,Obst,das,meyve,(Sg.),Nomen,Wir essen immer viel Obst.,,
A1,oder,,"veya, ya da",,Sonstiges,Trinkst du Tee oder Kaffee?,,
A1,offen,,açık,,Sonstiges,Jetzt ist die Tür offen.,,
A1,oft,,sık sık,,Sonstiges,Wir gehen oft im Park spazieren.,,
A1,ohne,,"-siz, olmadan",,Sonstiges,Ein Sonntag ohne meine Freunde ist langweilig.,,
A1,Ohrring,der,küpe,-e,Nomen,Sie trägt einen kleinen Ohrring.,,
A1,Ordnung,die,düzen,-en,Nomen,Das ist in Ordnung./Kannst du hier Ordnung machen?,,
A1,Paket,das,"paket, koli",-e,Nomen,Ist das Paket für mich?,,
A1,Park,der,park,-s,Nomen,Wir gehen in den Park. .,,
A1,passieren,,"olmak, meydana gelmek",,Sonstiges,Wie ist der Unfall passiert? Was ist passiert?,,
A1,Pause,die,"mola, ara",-n,Nomen,Jetzt machen wir eine Pause.,,
A1,Pferd,das,at,-e,Nomen,Das Pferd ist schon alt.,,
A1,Pizza,die,pizza,-en,Nomen,Heute gibt es bei uns Pizza mit Tomaten und Käse.,,
A1,Platz,der,"yer, meydan, alan","ä, -e",Nomen,Das ist mein Platz./In meiner Wohnung ist wenig Platz./Ist der Platz noch frei?,,
A1,Post,die,"postane, posta",(Sg.),Nomen,"Ich gehe zur Post, kommst du mit?",,
A1,Poster,das,poster,-,Nomen,In meinem Zimmer sind viele Poster.,,
A1,Postkarte,die,kartpostal,-n,Nomen,Wir schreiben ihm eine Postkarte.,,
A1,Problem,das,"sorun, problem",-e,Nomen,Mein Problem ist die Sprache.,,
A1,Pullover,der,kazak,-,Nomen,"Du brauchst keinen Pullover, es ist warm.",,
A1,pünktlich,,"dakik, tam zamanında",,Sonstiges,Kommt bitte pünktlich!,,
A1,Quatsch,der,saçmalık,(Sg.),Nomen,"Ich finde, das ist Quatsch!",,
A1,Quiz,das,bilgi yarışması,(Sg.),Nomen,Das ist ein Quiz für Kinder.,,
A1,Rad,das,"bisiklet, tekerlek","ä, -er",Nomen,Ich fahre mit dem Rad in die Schule.,,
A1,(s Fahrrad),,bisiklet,,Sonstiges,,,
A1,Radiergummi,der,silgi,-s,Nomen,Gibst du mir deinen Radiergummi?,,
A1,Radio,das,radyo,-s,Nomen,Ich habe ein neues Radio.,,
A1,raten,,tahmin etmek,,Sonstiges,"Das ist ein Spiel, man muss die Städte raten.",,
A1,Rätsel,das,bilmece,-,Nomen,Ich finde das Rätsel zu schwer.,,
A1,recht haben,,haklı olmak,,Sonstiges,Du hast (nicht) recht.,,
A1,rechts,,"sağda, sağa",,Sonstiges,Hier rechts ist unsere Schule.,,
A1,Regen,der,yağmur,(Sg.),Nomen,Ich mag den Regen nicht.,,
A1,regnen,,yağmur yağmak,,Sonstiges,Es regnet oft bei uns.,,
A1,Reise,die,"yolculuk, seyahat",-n,Nomen,Wir machen eine Reise.,,
A1,reiten,,at binmek,,Sonstiges,Reiten ist mein Hobby.,,
A1,reparieren,,"tamir etmek, onarmak",,Sonstiges,Mein Vater kann das Fahrrad reparieren.,,
A1,Restaurant,das,restoran,s,Nomen,Wir essen heute im Restaurant.,,
A1,richtig,,doğru,,Sonstiges,Die Antwort ist nicht richtig.,,
A1,Ring,der,yüzük,-e,Nomen,Sie trägt viele Ringe.,,
A1,Rucksack,der,sırt çantası,"ä, -e",Nomen,Der Rucksack für die Schule ist fertig.,,
A1,ruhig,,sakin,,Sonstiges,Seid jetzt bitte ruhig!,,
A1,Sache,die,"şey, eşya",-n,Nomen,Wo sind meine Schulsachen?/Das ist eine tolle Sache.,,
A1,Saft,der,meyve suyu,"ä, -e",Nomen,Möchtest du Wasser oder Saft?,,
A1,sagen,,"söylemek, demek",,Sonstiges,"Eva sagt, sie kommt heute nicht.",,
A1,Salat,der,salata,-e,Nomen,Am Abend gibt es immer Salat.,,
A1,schade,,yazık,,Sonstiges,Du kannst nicht kommen? Das ist schade!,,
A1,schenken,,hediye etmek,,Sonstiges,Ich möchte Anna einen Pullover schenken.,,
A1,Schiff,das,gemi,-e,Nomen,Sie fahren mit dem Schiff.,,
A1,schlafen,,uyumak,,Sonstiges,Wo kann ich schlafen?,,
A1,schlecht,,"kötü, fena",,Sonstiges,Mir ist so schlecht./Das Essen hier ist nicht schlecht.,,
A1,schmecken,,"tadı olmak, lezzetli olmak",,Sonstiges,Wie schmeckt der Hamburger?,,
A1,Schmerz,der,"ağrı, acı",-en,Nomen,Ich habe Bauchschmerzen.,,
A1,schnell,,"hızlı, çabuk",,Sonstiges,Warum fährst du so schnell?,,
A1,Schokolade,die,çikolata,(Sg.),Nomen,Ich esse keine Schokolade.,,
A1,schon,,"zaten, bile",,Sonstiges,Ich habe schon sechs Computerspiele.,,
A1,schön,,güzel,,Sonstiges,Mein Zimmer ist sehr schön und gemütlich.,,
A1,schreiben,,yazmak,,Sonstiges,Erika schreibt mir jeden Tag.,,
A1,schwer,,"zor, ağır",,Sonstiges,Ich finde die Hausaufgaben sehr schwer.,,
A1,Schwimmbad,das,yüzme havuzu,"ä, -er",Nomen,Im Sommer gehen wir oft ins Schwimmbad.,,
A1,schwimmen,,yüzmek,,Sonstiges,Ich kann gut schwimmen.,,
A1,See,der,göl,-n,Nomen,Der See ist sehr groß./Wir wohnen am See./ Wir fahren zum Ammersee.,,
A1,sehen,,görmek,,Sonstiges,Siehst du das große Haus? Da wohne ich.,,
A1,sehr,,çok,,Sonstiges,Ich liebe ihn sehr./Das ist sehr wichtig.,,
A1,sein,,olmak,,Sonstiges,Ich bin 13 Jahre alt./Das ist mein Bruder./ Er ist Student./ Die Kinder sind im Garten.,,
A1,Seite,die,sayfa,-n,Nomen,Das steht auf Seite 3.,,
A1,sicher,,"emin, kesin, güvenli",,Sonstiges,Du bist sicher gut in der Schule.,,
A1,sie,,"o, onlar",,Sonstiges,"Das ist Frau Meyer, sie wohnt hier.",,
A1,Sie,,siz,,Sonstiges,Sind Sie der neue Lehrer?/Wie geht es Ihnen? (vergl. Grammatik),,
A1,so,,"böyle, bu kadar, o kadar",,Sonstiges,Ich mache das nicht so./Das schmeckt so gut./ Sie ist so alt wie ich.,,
A1,sofort,,"hemen, derhal",,Sonstiges,"Warte, ich komme sofort!",,
A1,Spaß,der,"eğlence, zevk",(Sg.),Nomen,Wir haben immer viel Spaß zusammen./Viel Spaß!,,
A1,spät,,geç,,Sonstiges,"Mach schnell, es ist spät!/Ich komme zu spät./ Wie spät ist es?",,
A1,später,,daha sonra,,Sonstiges,Ich mache die Hausaufgaben später.,,
A1,spazieren gehen,,yürüyüşe çıkmak,,Sonstiges,Wollen wir spazieren gehen?,,
A1,Spiel,das,oyun,-e,Nomen,Ich kenne ein neues Spiel.,,
A1,spielen,,oynamak,,Sonstiges,Willst du mit uns spielen?,,
A1,Spielplatz,der,"oyun alanı, oyun parkı","ä, -e",Nomen,Sie ist mit Ben auf dem Spielplatz.,,
A1,Sport,der,spor,(Sg.),Nomen,Sport ist mein Hobby.,,
A1,Sprache,die,dil,-n,Nomen,Er spricht fünf Sprachen.,,
A1,sprechen,,konuşmak,,Sonstiges,Sie spricht mit dem Lehrer.,,
A1,Stadt,die,"şehir, kent","ä, -e",Nomen,Unsere Stadt ist nicht so groß.,,
A1,Strand,der,"plaj, kumsal","ä, -e",Nomen,Wir spielen am Strand.,,
A1,Straße,die,"sokak, cadde",-n,Nomen,Wir wohnen in der Goethe-Straße.,,
A1,Stück,das,parça,-e,Nomen,Willst du noch ein Stück Kuchen?,,
A1,suchen,,aramak,,Sonstiges,Ich suche meinen Kugelschreiber.,,
A1,Supermarkt,der,süpermarket,"ä, -e",Nomen,Wir kaufen immer im Supermarkt ein.,,
A1,Suppe,die,çorba,-n,Nomen,Ich kann auch Suppe kochen.,,
A1,süß,,tatlı,,Sonstiges,Der Kaffee ist zu süß./Der neue Tennislehrer ist wirklich süß!,,
A1,Süßigkeiten,die,"tatlılar, şekerlemeler",(Pl.),Nomen,Am liebsten esse ich Süßigkeiten.,,
A1,sympathisch,,"sempatik, sevimli",,Sonstiges,Ich finde ihn sehr sympathisch.,,
A1,tanzen,,dans etmek,,Sonstiges,Leider kann er nicht gut tanzen.,,
A1,Tasche,die,çanta,-n,Nomen,Die Tasche ist sehr schwer.,,
A1,Taschengeld,das,harçlık,(Sg.),Nomen,Wie viel Taschengeld bekommst du?,,
A1,Tasse,die,fincan,-n,Nomen,Ich möchte eine Tasse Kakao.,,
A1,Tee,der,çay,-s,Nomen,Am Abend trinken wir Tee.,,
A1,telefonieren,,telefonla konuşmak,,Sonstiges,Ich telefoniere oft mit meiner Freundin in Frankfurt.,,
A1,Tennis spielen,,tenis oynamak,,Sonstiges,Er spielt gut Tennis.,,
A1,teuer,,pahalı,,Sonstiges,"Mein neues Kleid war sehr teuer, aber es ist wunderbar.",,
A1,Theater,das,tiyatro,-,Nomen,Am Sonntag waren wir im Theater.,,
A1,Thema,das,konu,Themen,Nomen,Wie heißt das Thema des Buchs?,,
A1,Tier,das,hayvan,-e,Nomen,Ich möchte ein Tier haben: eine Katze oder einen Hund.,,
A1,Tisch,der,masa,-e,Nomen,Am Fenster ist ein Tisch.,,
A1,Toilette,die,tuvalet,-n,Nomen,Wo ist die Toilette?,,
A1,toll,,"harika, muhteşem",,Sonstiges,In den Ferien war es toll.,,
A1,tragen,,"taşımak, giymek",,Sonstiges,"Ich kann den Koffer nicht tragen, er ist zu schwer. Er trägt heute einen blauen Anzug.",,
A1,traurig,,üzgün,,Sonstiges,Ich bin oft traurig.,,
A1,treffen,,"buluşmak, karşılaşmak",,Sonstiges,Am Nachmittag treffe ich meine Freunde.,,
A1,trinken,,içmek,,Sonstiges,Wir trinken gern Saft.,,
A1,T-Shirt,das,tişört,-s,Nomen,Wie gefällt dir mein neues T-Shirt?,,
A1,tschüss!,,hoşça kal!,,Sonstiges,Also bis bald - tschüss!,,
A1,Tür,die,kapı,-en,Nomen,Mach bitte die Tür zu!,,
A1,U-Bahn,die,metro,-en,Nomen,Wir nehmen die U-Bahn.,,
A1,üben,,"alıştırma yapmak, çalışmak",,Sonstiges,Ich muss jeden Tag Klavier üben.,,
A1,über,,"üzerinden, karşıdan karşıya",,Sonstiges,Jetzt gehen wir über die Straße.,,
A1,überall,,her yerde,,Sonstiges,In der Altstadt gibt es überall kleine Cafés.,,
A1,Uhr,die,saat,-en,Nomen,Hast du keine Uhr?/Wie viel Uhr ist es?,,
A1,um,,"saat ...'de, etrafında, çevresinde",,Sonstiges,Um 7.30 Uhr kommt der Zug.,,
A1,und,,ve,,Sonstiges,Karl und Susanne kommen auch.,,
A1,und so weiter,,"ve saire, vesaire",,Sonstiges,usw.,,
A1,unser,,bizim,-e,Sonstiges,Das ist unser neues Auto. (vergl. Grammatik),,
A1,Unterricht,der,ders,(Sg.),Nomen,Der Unterricht macht mir Spaß.,,
A1,verdienen,,kazanmak,,Sonstiges,In den Ferien möchte ich ein bisschen Geld verdienen.,,
A1,vergessen,,unutmak,,Sonstiges,Ich vergesse oft die Vokabeln.,,
A1,verrückt,,"çılgın, deli",,Sonstiges,Ich finde die Idee verrückt. Sie trägt so verrückte Kleider.,,
A1,verstehen,,anlamak,,Sonstiges,Ich verstehe dich nicht.,,
A1,viel,,çok,-e,Sonstiges,Hast du viele Freunde?,,
A1,vielleicht,,belki,,Sonstiges,Kannst du mir vielleicht helfen?/Vielleicht kommt er.,,
A1,von,,"-den/-dan, tarafından",,Sonstiges,Der Computer ist ein Geschenk von meinem Onkel./ Sie arbeitet von sieben bis neun./Er kommt von der Arbeit.,,
A1,vor,,"önünde, önce",,Sonstiges,Ich treffe Peter vor dem Kino./Vor dem Frühstück.,,
A1,Vorname,der,"ad, isim",-n,Nomen,Wie ist dein Vorname?,,
A1,vorstellen,,kendini tanıtmak,(sich),Sonstiges,Stell dich bitte vor!,,
A1,wahr,,"doğru, gerçek",,Sonstiges,"Das ist sicher nicht wahr./Das schmeckt gut, nicht wahr?",,
A1,Wald,der,orman,"ä, -er",Nomen,In Thüringen gibt es sehr viel Wald.,,
A1,wandern,,"yürüyüş yapmak, doğa yürüyüşüne çıkmak",,Sonstiges,Am Wochenende wandern wir zum Tüngelsee.,,
A1,wann,,ne zaman,,Sonstiges,Wann hast du Geburtstag?,,
A1,warm,,"sıcak, ılık",,Sonstiges,Gestern war es hier schon sehr warm.,,
A1,warten,,beklemek,,Sonstiges,Wartest du schon lange?,,
A1,warum,,"neden, niçin",,Sonstiges,Warum antwortest du nicht?,,
A1,was,,ne,,Sonstiges,Was kann man hier kaufen?,,
A1,waschen,,yıkamak,,Sonstiges,Ich will meine Haare waschen.,,
A1,Wasser,das,su,(Sg.),Nomen,Das Wasser ist so kalt./Gib mir bitte ein Glas Wasser.,,
A1,wecken,,uyandırmak,,Sonstiges,Meine Mutter weckt mich um 7.30 Uhr.,,
A1,weh tun,,"acımak, ağrımak",,Sonstiges,Mein Kopf tut so weh.,,
A1,weit,,uzak,,Sonstiges,"Wir fahren zum See, das ist nicht weit.",,
A1,weiter,,"daha, ileri",,Sonstiges,Der Bus fährt nicht weiter.,,
A1,welch-,,hangi,"-er, -e, -s",Sonstiges,Welche CD möchtest du?,,
A1,wenig,,az,e,Sonstiges,Ich habe heute wenig Zeit.,,
A1,wer,,kim,,Sonstiges,Wer ist die elegante Frau?,,
A1,werden,,"olmak, haline gelmek",,Sonstiges,Ich möchte Architekt werden.,,
A1,wichtig,,önemli,,Sonstiges,"Ich glaube, die Frage ist wichtig.",,
A1,wie,,"nasıl, gibi",,Sonstiges,Wie heißt du?/Wie groß ist Berlin?/Wie alt ist er?/ Das ist wie im Kino!,,
A1,wieder,,"tekrar, yine",,Sonstiges,Ich möchte wieder nach Deutschland fahren.,,
A1,wiederholen,,tekrarlamak,,Sonstiges,Können Sie das bitte wiederholen?,,
A1,Wiedersehen,das,"tekrar görüşme, yeniden buluşma",-,Nomen,Auf Wiedersehen!,,
A1,wie viel,,"ne kadar, kaç",,Sonstiges,Wie viel kostet das?,,
A1,willkommen,,"hoş geldin, hoş geldiniz",,Sonstiges,Herzlich willkommen!,,
A1,wir,,biz,,Sonstiges,Wir haben eine neue Lehrerin. (vergl. Grammatik),,
A1,wirklich,,gerçekten,,Sonstiges,Willst du das wirklich kaufen?,,
A1,wissen,,bilmek,,Sonstiges,"Weißt du, wie er heißt?",,
A1,wo,,nerede,,Sonstiges,Wo waren Sie im Urlaub? Wo ist die Post? Wo sind Sie geboren?,,
A1,woher,,nereden,,Sonstiges,Woher kommt der Zug?,,
A1,wohin,,nereye,,Sonstiges,Wohin fährt der Bus?,,
A1,wohnen,,"oturmak, yaşamak, ikamet etmek",,Sonstiges,Ich wohne in München.,,
A1,Wohnung,die,"daire, ev",-en,Nomen,Unsere Wohnung hat drei Zimmer.,,
A1,Wohnzimmer,das,oturma odası,-,Nomen,Ich mache die Hausaufgaben im Wohnzimmer.,,
A1,wollen,,istemek,,Sonstiges,Willst du meine Freunde kennenlernen?,,
A1,Wort,das,"kelime, sözcük","ö, -er",Nomen,Wie viele Wörter hat dein Brief?,,
A1,wunderbar,,"harika, mükemmel",,Sonstiges,Das Essen schmeckt wunderbar.,,
A1,wünschen,,dilemek,,Sonstiges,Ich wünsche dir schöne Ferien.,,
A1,Wurst,die,"sosis, sucuk","ü, -e",Nomen,Ich möchte eine Curry-Wurst.,,
A1,Zahn,der,diş,"ä, -e",Nomen,Der Zahn tut mir schon seit einer Woche weh.,,
A1,zeigen,,göstermek,,Sonstiges,Zeigst du mir deinen Computer?,,
A1,Zeit,die,"zaman, vakit",-en,Nomen,Wann hast du Zeit für mich?,,
A1,Zeitung,die,gazete,-en,Nomen,Meine Mutter liest am Morgen die Zeitung.,,
A1,Zimmer,das,oda,-,Nomen,Mein Zimmer ist sehr klein.,,
A1,zu,,"çok, fazla; -e, -a",,Sonstiges,zu groß/zum Frühstück/zum Zahnarzt/zur Post/ zum Geburtstag,,
A1,zuerst,,"önce, ilk olarak",,Sonstiges,Sagen Sie bitte zuerst den Vornamen.,,
A1,Zug,der,tren,"ü, -e",Nomen,Ich fahre gern mit dem Zug.,,
A1,zum Beispiel,,örneğin,,Sonstiges,"Mein Freund hat viele Hobbys, zum Beispiel Kochen, Lesen und Tanzen.",,
A1,zumachen,,kapatmak,,Sonstiges,Machst du bitte das Fenster zu?,,
A1,zusammen,,birlikte,,Sonstiges,Wir machen zusammen Hausaufgaben.,,
A1,zu sein,,kapalı olmak,,Sonstiges,Die Bibliothek ist in den Ferien zu.,,
A1,Abfahrt,die,"kalkış, hareket",,Nomen,Vor der Abfahrt rufe ich an.,,
A1,Absender,der,gönderen kişi,,Nomen,Da ist ein Brief für dich ohne Absender.,,
A1,Achtung,,dikkat,,Sonstiges,Achtung! Das dürfen Sie nicht tun.,,
A1,all-,,"tüm, bütün, hepsi",,Sonstiges,Alles Gute! Das ist alles. Sind alle da? Alle Freunde kommen. Hast du alles?,,
A1,anbieten,,"sunmak, ikram etmek",,Sonstiges,Was darf ich dir anbieten?,,
A1,Angebot,das,"teklif, kampanya",-e,Nomen,Heute sind Sportschuhe im Angebot.,,
A1,anklicken,,tıklamak,,Sonstiges,Da musst du dieses Wort anklicken.,,
A1,Ankunft,die,varış,,Nomen,Auf diesem Plan steht nur die Ankunft(-szeit) der Züge.,,
A1,ankreuzen,,"işaretlemek, çarpı koymak",,Sonstiges,Auf dem Formular müssen Sie an mehreren Stellen etwas ankreuzen.,,
A1,anmachen,,açmak,,Sonstiges,Mach bitte das Licht an!,,
A1,sich anmelden,,"kayıt olmak, kaydolmak",,Sonstiges,Wo kann ich mich anmelden?,,
A1,Anmeldung,die,"kayıt, kayıt işlemi",,Nomen,Eine Anmeldung für diesen Kurs ist nicht mehr möglich.,,
A1,Anrede,die,hitap,,Nomen,Schreiben Sie auch eine Anrede und einen Gruß.,,
A1,Anruf-,der,"arama, telefon çağrısı",,Nomen,Wir sind im Moment nicht da. Sprechen Sie bitte auf,,
A1,beantworter,,"telesekreter, sesli mesaj sistemi",,Sonstiges,den Anrufbeantworter.,,
A1,Ansage,die,"anons, duyuru",-n,Nomen,Hören Sie die Ansagen.,,
A1,Anschluss,der,"bağlantı, aktarma",,Nomen,In Mannheim haben Sie Anschluss nach Saarbrücken. Ist das die Anmeldung für einen Telefonanschluss?,,
A1,an sein,,açık olmak,,Sonstiges,Heute Nacht war das Licht an.,,
A1,sich anziehen,,giyinmek,,Sonstiges,Ich muss mich noch anziehen.,,
A1,Apartment,das,"apartman dairesi, stüdyo daire",-s,Nomen,Wir haben ein Apartment gemietet.,,
A1,Arbeitsplatz,der,"iş yeri, çalışma yeri","-ä, e",Nomen,An meinem Arbeitsplatz fehlt ein Drucker.,,
A1,Aufgabe,die,"görev, ödev",-n,Nomen,Das ist eine schwere Aufgabe.,,
A1,aufhören,,"bitmek, sona ermek",,Sonstiges,Der Kurs hört in einer Woche auf. Hier hört die Bahnhofstraße auf.,,
A1,Aufzug,der,asansör,"-ü, e",Nomen,In diesem Haus gibt es keinen Aufzug.,,
A1,ausfüllen,,doldurmak,,Sonstiges,Füllen Sie bitte dieses Formular aus.,,
A1,Ausgang,der,çıkış,,Nomen,"Entschuldigung, wo ist der Ausgang?",,
A1,Auskunft,die,"bilgi, danışma","-ü, e",Nomen,Können Sie mir eine Auskunft geben?,,
A1,Ausländer,der,yabancı,-,Nomen,SInd Sie Ausländerin?,,
A1,ausländisch,,yabancı,,Sonstiges,Leider habe ich nur ausländisches Geld.,,
A1,ausmachen,,kapatmak,,Sonstiges,Mach bitte das Licht aus!,,
A1,Aussage,die,"ifade, cümle",-n,Nomen,Ist die Aussage richtig oder falsch?,,
A1,Ausweis,der,"kimlik, kimlik kartı",,Nomen,Hier ist mein Ausweis.,,
A1,sich ausziehen,,soyunmak,,Sonstiges,"Zieh die Schuhe aus, bitte!",,
A1,Autobahn,die,otoyol,-en,Nomen,Wo geht‘s hier bitte zur Autobahn?,,
A1,automatisch,,otomatik olarak,,Sonstiges,Du musst nichts machen. Das geht automatisch.,,
A1,Bäckerei,die,"fırın, pastane",,Nomen,Ich geh mal schnell zur Bäckerei.,,
A1,baden,,"banyo yapmak, yıkanmak",,Sonstiges,"Ich bade nicht so gern, ich dusche lieber.",,
A1,Bahn,die,"tren, demiryolu",,Nomen,Wir fahren lieber mit der Bahn. Ich nehme die nächste Bahn.,,
A1,Balkon,der,balkon,,Nomen,Die Wohnung hat auch einen kleinen Balkon.,,
A1,Bank,die,"banka, bank",,Nomen,Die Bank schließt schon um vier Uhr. Er sitzt im Park auf einer Bank und liest.,,
A1,bar,,"nakit, peşin",,Sonstiges,Muss ich bar zahlen oder geht‘s auch mit Karte?,,
A1,Beamte,der,memur,-n,Nomen,Fragen Sie die Beamtin an Schalter acht!,,
A1,beginnen,,başlamak,,Sonstiges,Das Spiel beginnt um 15.30 Uhr.,,
A1,Bein,das,bacak,-e,Nomen,Mein rechtes Bein tut weh.,,
A1,Beispiel,das,örnek,-e,Nomen,Kannst du mir ein Beispiel sagen?,,
A1,zum Beispiel/z. B.,,örneğin,,Sonstiges,"Viele meiner Verwandten, z. B. meine beiden Brüder, arbeiten auch hier.",,
A1,bekannt,,"tanınmış, bilinen",,Sonstiges,Picasso ist sehr bekannt.,,
A1,der/die Bekannte,,"tanıdık, tanış",-n,Sonstiges,Ein Bekannter von mir heißt Klaus.,,
A1,benutzen,,kullanmak,,Sonstiges,Die Aufzüge bitte nicht benutzen!,,
A1,besichtigen,,"gezmek, ziyaret etmek",,Sonstiges,Ich möchte gern den Dom besichtigen.,,
A1,best-,,en iyi,,Sonstiges,Am besten treffen wir uns morgen.,,
A1,bestellen,,"sipariş etmek, ısmarlamak",,Sonstiges,"Wir möchten bestellen, bitte. Dieses Buch haben wir nicht – sollen wir es für Sie bestellen?",,
A1,Bier,das,bira,,Nomen,Noch ein Bier bitte.,,
A1,Bild,das,resim,-er,Nomen,Hast du ein Bild von deinem Sohn?,,
A1,Birne,die,armut,-n,Nomen,"Ein Kilo Birnen, bitte!",,
